compagnie;nom;canal;etat_finder_actuel;ancienne_information_disponible;url_officielle;fait_officiel_trouve;preuve_raccordee;tarif_trouve;tarif_raccorde;classe_pre_lecture;categorie_inventaire;action
"airline_tunisair";"Tunisair";"hold";"accepted_with_conditions";"éditorial « Allowed » — Live animals over 8 kg (up to 32 kg) in the hold; pet + crate billed as excess baggage.";"https://www.tunisair.com/fr/conditions-generales-de-transport";"« Animaux voyageant en soute » (Conditions générales de transport → 10.3 Animaux voyageant en soute, fr, lu le 2026-09-09)";"oui";"hérité (inventaire, non prouvé) : fareList : Hold — from Tunisia: 125–275 TND | fareList : Hold — to Tunisia: €75–150 (Libya €400)";"non — aucun tarif n'atteint le Finder aujourd'hui";"décision du Finder déjà correcte (citée)";"A";"tarif hérité présent, masqué : contre-vérifier sur la page officielle (Codex), puis raccorder"
"airline_tunisair";"Tunisair";"cargo";"confirmation_required (legacy_unreviewed)";"éditorial « Via cargo » — Over 32 kg via the Cargo Department.";"https://www.tunisair.com";"À LIRE (Codex)";"non";"À LIRE (Codex)";"non — aucun tarif n'atteint le Finder aujourd'hui";"ancienne information présente, non raccordée (piste)";"C";"lire la page officielle actuelle (Codex) : citation, locator, langue, date → import"
"airline_turkish";"Turkish Airlines";"cabin";"accepted_with_conditions";"éditorial « Allowed » — Cats, dogs & small songbirds in a soft carrier (40 × 30 × 23 cm) under the seat; window seats only. | plafond hérité 8 kg (chien + contenant) | conditions héritées : Soft-sided carrier under the seat; passenger seated by a window; brachycephalic breeds allowed in the cabin.";"https://www.turkishairlines.com/en-ch/any-questions/traveling-with-pets/";"« Pets traveling in the aircraft cabin cannot exceed a total of 8 kg, including their carrier. » (Are there weight or size limits for my pet?, en, lu le 2026-09-08)";"oui";"hérité (inventaire, non prouvé) : fareList : Cabin (≤ 8 kg): Route-based fee";"non — aucun tarif n'atteint le Finder aujourd'hui";"décision du Finder déjà correcte (citée)";"A";"tarif hérité présent, masqué : contre-vérifier sur la page officielle (Codex), puis raccorder"
"airline_turkish";"Turkish Airlines";"hold";"accepted_with_conditions";"éditorial « Allowed » — Larger pets as checked baggage (AVIH) in a hard, ventilated crate, up to 50 kg including the carrier. | plafond hérité 50 kg (chien + contenant) | conditions héritées : Pet plus carrier up to 50 kg in a rigid crate (max 125×75×75 cm); brachycephalic breeds are not accepted in the hold; pe";"https://www.turkishairlines.com/en-ch/any-questions/traveling-with-pets/";"« The total weight of the carrier and the pet together cannot exceed 50 kg. » (Are there weight or size limits for my pet?, en, lu le 2026-09-08)";"oui";"hérité (inventaire, non prouvé) : fareList : Hold (≤ 50 kg): Route-based fee";"non — aucun tarif n'atteint le Finder aujourd'hui";"décision du Finder déjà correcte (citée)";"A";"tarif hérité présent, masqué : contre-vérifier sur la page officielle (Codex), puis raccorder"
"airline_turkish";"Turkish Airlines";"cargo";"confirmation_required (official_source_unquoted)";"éditorial « On request » — For oversize crates (> 75 × 75 × 125 cm) and accepted 'dangerous' breeds. | conditions héritées : Via Turkish Cargo for pets over the hold limits, restricted breeds, or other bird species.";"https://www.turkishairlines.com/en-int/any-questions/traveling-with-pets/all-terms-and-conditions/";"À LIRE (Codex)";"non";"hérité (inventaire, non prouvé) : fareList : Turkish Cargo: Quote";"non — aucun tarif n'atteint le Finder aujourd'hui";"ancienne information présente, non raccordée (piste)";"B";"lire la page officielle actuelle (Codex) : citation, locator, langue, date → import"
"airline_united";"United Airlines";"cabin";"accepted_with_conditions";"éditorial « Allowed » — Cats & dogs only, in a ventilated carrier under the seat; up to 2 (buy 2 seats). No weight limit but must fit the carrier. | conditions héritées : Cats and dogs only; carrier under the seat; up to 2 pets (2 seats), 1 on narrowbody jets. No published weight or breed l";"https://www.united.com/en/us/fly/travel/special-assistance/pets-in-cabin.html";"« We allow one pet per adult or senior in a reservation. » (United booking flow → Pets in cabin, en, lu le 2026-09-09)";"oui";"hérité (inventaire, non prouvé) : fee hérité : $150 each way | fareList : Cabin (small pet): $150 each way";"non — aucun tarif n'atteint le Finder aujourd'hui";"décision du Finder déjà correcte (citée)";"A";"tarif hérité présent, masqué : contre-vérifier sur la page officielle (Codex), puis raccorder"
"airline_united";"United Airlines";"hold";"confirmation_required (official_source_unquoted)";"éditorial « Ended » — United no longer checks pets as baggage. | conditions héritées : Checked pets discontinued; hold/cargo only for certain active-duty military or State Department employees.";"https://www.united.com/en/us/fly/travel/traveling-with-pets.html";"À LIRE (Codex)";"non";"hérité (inventaire, non prouvé) : fareList : Checked baggage: Not offered";"non — aucun tarif n'atteint le Finder aujourd'hui";"ancienne information présente, non raccordée (piste)";"B";"lire la page officielle actuelle (Codex) : citation, locator, langue, date → import"
"airline_united";"United Airlines";"cargo";"confirmation_required (official_source_unquoted)";"éditorial « Military only » — General PetSafe cargo is discontinued — cargo only for US military & State Dept on transfer. | conditions héritées : The general PetSafe cargo service is discontinued; cargo only for certain military/State Department travellers.";"https://www.united.com/en/us/fly/travel/traveling-with-pets.html";"À LIRE (Codex)";"non";"hérité (inventaire, non prouvé) : fareList : PetSafe cargo: Military only";"non — aucun tarif n'atteint le Finder aujourd'hui";"ancienne information présente, non raccordée (piste)";"B";"lire la page officielle actuelle (Codex) : citation, locator, langue, date → import"
"airline_vietnam_airlines";"Vietnam Airlines";"cabin";"accepted_with_conditions";"éditorial « Allowed » — Dogs & cats (10 weeks+) ≤ 6 kg incl. carrier under the seat (max 35 × 30 × 20 cm); max 2 per cabin. No dogs on Vietnam–US flights; no birds.";"https://www.vietnamairlines.com/en/buy-tickets-other-products/special-services/See-more-page/special-meals-popup-1";"« With the pet transport service, passengers can take their pets to cabin or have them transported as checked baggage. » (Special services → Travelling with pets, en, lu le 2026-09-09)";"oui";"hérité (inventaire, non prouvé) : fareList : Cabin (Zones A–D): $300–650";"non — aucun tarif n'atteint le Finder aujourd'hui";"décision du Finder déjà correcte (citée)";"A";"tarif hérité présent, masqué : contre-vérifier sur la page officielle (Codex), puis raccorder"
"airline_vietnam_airlines";"Vietnam Airlines";"hold";"accepted_with_conditions";"éditorial « Allowed » — Dogs, cats & ornamental birds (10 weeks+) as checked baggage up to 32 kg incl. cage; max 3 per passenger. No dogs on Vietnam–US flights.";"https://www.vietnamairlines.com/en/buy-tickets-other-products/special-services/See-more-page/special-meals-popup-1";"« With the pet transport service, passengers can take their pets to cabin or have them transported as checked baggage. » (Special services → Travelling with pets, en, lu le 2026-09-09)";"oui";"hérité (inventaire, non prouvé) : fareList : Hold — ≤ 9 kg: $100–350 | fareList : Hold — 9–32 kg: $150–550 | fareList : Hold — domestic (Vietnam): ₫1–2M";"non — aucun tarif n'atteint le Finder aujourd'hui";"décision du Finder déjà correcte (citée)";"A";"tarif hérité présent, masqué : contre-vérifier sur la page officielle (Codex), puis raccorder"
"airline_vietnam_airlines";"Vietnam Airlines";"cargo";"confirmation_required (legacy_unreviewed)";"éditorial « Via cargo » — Over 32 kg, or routes like the UK, via Vietnam Airlines Cargo Live Animals.";"https://www.vietnamairlines.com";"À LIRE (Codex)";"non";"À LIRE (Codex)";"non — aucun tarif n'atteint le Finder aujourd'hui";"ancienne information présente, non raccordée (piste)";"C";"lire la page officielle actuelle (Codex) : citation, locator, langue, date → import"
"airline_virgin_atlantic";"Virgin Atlantic";"cabin";"confirmation_required (legacy_unreviewed)";"éditorial « Not allowed » — No pets in the cabin — only recognised assistance dogs.";"https://www.virginatlantic.com/";"À LIRE (Codex)";"non";"hérité (inventaire, non prouvé) : fareList : Cabin / hold: Not carried | fareList : Assistance dog (cabin): Free";"non — aucun tarif n'atteint le Finder aujourd'hui";"ancienne information présente, non raccordée (piste)";"B";"lire la page officielle actuelle (Codex) : citation, locator, langue, date → import"
"airline_virgin_atlantic";"Virgin Atlantic";"hold";"confirmation_required (legacy_unreviewed)";"éditorial « Not allowed » — Pets aren't accepted as passenger checked baggage.";"https://www.virginatlantic.com/";"À LIRE (Codex)";"non";"hérité (inventaire, non prouvé) : fareList : Cabin / hold: Not carried";"non — aucun tarif n'atteint le Finder aujourd'hui";"ancienne information présente, non raccordée (piste)";"B";"lire la page officielle actuelle (Codex) : citation, locator, langue, date → import"
"airline_virgin_atlantic";"Virgin Atlantic";"cargo";"confirmation_required (legacy_unreviewed)";"éditorial « Via agent » — Cats & dogs only, point-to-point, min 10 weeks, kennel. Book ≥ 7 days ahead via the Cargo dept or an IATA pet agent.";"https://www.virginatlantic.com/";"À LIRE (Codex)";"non";"hérité (inventaire, non prouvé) : fareList : Cargo (via pet agent): Quote";"non — aucun tarif n'atteint le Finder aujourd'hui";"ancienne information présente, non raccordée (piste)";"C";"lire la page officielle actuelle (Codex) : citation, locator, langue, date → import"
"airline_virgin_australia";"Virgin Australia";"cabin";"confirmation_required (airline_approval)";"éditorial « Trial » — Small dogs & cats ≤ 8 kg (pet + carrier) in a soft carrier under the seat (max 44 × 26 × 28 cm); one per guest. Trial on Melbourne, Gold Coa | plafond hérité 8 kg (chien + contenant) | conditions héritées : Small dog or cat only; combined weight of pet and carrier no more than 8 kg; domestic flights on eligible routes and dat";"https://www.virginaustralia.com/au/en/travel-info/specific-travel/pets/pets-in-cabin/";"« Be a small cat or dog, with a combined weight (pet + carrier) of no more than 8kg » (section « Pet requirements », en-AU, lu le 2026-08-28)";"oui";"hérité (inventaire, non prouvé) : fareList : Cabin (trial, ≤ 8 kg): A$149";"non — aucun tarif n'atteint le Finder aujourd'hui";"décision du Finder déjà correcte (citée)";"A";"tarif hérité présent, masqué : contre-vérifier sur la page officielle (Codex), puis raccorder"
"airline_virgin_australia";"Virgin Australia";"hold";"confirmation_required (legacy_unreviewed)";"—";"https://www.virginaustralia.com/us/en/travel-info/flying-with-us/cargo/pet-transport/";"À LIRE (Codex)";"non";"hérité (inventaire, non prouvé) : fareList : Cargo (hold, ≤ 65 kg): Quote";"non — aucun tarif n'atteint le Finder aujourd'hui";"aucune ancienne information";"B";"chercher une page officielle actuelle (Codex) ; sinon inconnue nommée"
"airline_virgin_australia";"Virgin Australia";"cargo";"accepted_with_conditions";"éditorial « Via cargo » — Pets not eligible for the cabin may possibly be transported in the cargo hold (pet + container ≤ 65 kg) via Virgin Australia Cargo, subject ";"https://www.virginaustralia.com/au/en/travel-info/specific-travel/pets/";"« We’re ready to take good care of your animal in the cargo hold. » (Pet travel → choose your pet travel experience, en, lu le 2026-09-09)";"oui";"hérité (inventaire, non prouvé) : fareList : Cargo (hold, ≤ 65 kg): Quote";"non — aucun tarif n'atteint le Finder aujourd'hui";"décision du Finder déjà correcte (citée)";"A";"tarif hérité présent, masqué : contre-vérifier sur la page officielle (Codex), puis raccorder"
"airline_volotea";"Volotea";"cabin";"confirmation_required (legacy_unreviewed)";"éditorial « Allowed » — Small dogs & cats (min 8 weeks) ≤ 10 kg (pet + carrier) in a soft carrier under the seat (max 50 × 40 × 20 cm); one per passenger, max 5/fli | plafond hérité 10 kg (base non qualifiée)";"https://www.volotea.com";"À LIRE (Codex)";"non";"hérité (inventaire, non prouvé) : fareList : Cabin (≤ 10 kg): €39 online / €60 airport";"non — aucun tarif n'atteint le Finder aujourd'hui";"ancienne information présente, non raccordée (piste)";"C";"lire la page officielle actuelle (Codex) : citation, locator, langue, date → import"
"airline_volotea";"Volotea";"hold";"confirmation_required (legacy_unreviewed)";"éditorial « Not offered » — Volotea doesn't transport pets in the hold.";"https://www.volotea.com";"À LIRE (Codex)";"non";"hérité (inventaire, non prouvé) : fareList : Hold / cargo: Not offered";"non — aucun tarif n'atteint le Finder aujourd'hui";"ancienne information présente, non raccordée (piste)";"B";"lire la page officielle actuelle (Codex) : citation, locator, langue, date → import"
"airline_volotea";"Volotea";"cargo";"confirmation_required (legacy_unreviewed)";"éditorial « Not offered » — Volotea publishes no cargo option for pets — its conditions only cover the cabin.";"https://www.volotea.com";"À LIRE (Codex)";"non";"hérité (inventaire, non prouvé) : fareList : Hold / cargo: Not offered";"non — aucun tarif n'atteint le Finder aujourd'hui";"ancienne information présente, non raccordée (piste)";"C";"lire la page officielle actuelle (Codex) : citation, locator, langue, date → import"
